Date,Open,High,Low,Close,Volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,,,,,,
2/1/2023,143.970001,146.610001,141.320007,144.621628,77663600,1.29,1.27,0.02,1.5748,,,,,,
1/31/2023,142.699997,144.339996,142.279999,143.487961,65874500,1.29,1.27,0.02,1.5748,,,,,,
1/30/2023,144.960007,145.550003,142.850006,142.205154,64015300,1.29,1.27,0.02,1.5748,,,,,,
1/27/2023,143.160004,147.229996,143.080002,145.118851,70555800,1.29,1.27,0.02,1.5748,,,,,,
1/26/2023,143.169998,144.25,141.899994,143.159805,54105100,1.29,1.27,0.02,1.5748,,,,,,
1/25/2023,140.889999,142.429993,138.809998,141.071472,65799300,1.29,1.27,0.02,1.5748,,,,,,
1/24/2023,140.309998,143.160004,140.300003,141.737747,66435100,1.29,1.27,0.02,1.5748,,,,,,
1/23/2023,138.119995,143.320007,137.899994,140.325653,81760300,1.29,1.27,0.02,1.5748,,,,,,
1/20/2023,135.279999,138.020004,134.220001,137.103653,80223600,1.29,1.27,0.02,1.5748,,,,,,
1/19/2023,134.080002,136.25,133.770004,134.518112,58280400,1.29,1.27,0.02,1.5748,,,,,,
1/18/2023,136.820007,138.610001,135.029999,134.458435,69672800,1.29,1.27,0.02,1.5748,,,,,,
1/17/2023,134.830002,137.289993,134.130005,135.184372,63646600,1.29,1.27,0.02,1.5748,,,,,,
1/13/2023,132.029999,134.919998,131.660004,134.010941,57809700,1.29,1.27,0.02,1.5748,,,,,,
1/12/2023,133.880005,134.259995,131.440002,132.668457,71379600,1.29,1.27,0.02,1.5748,,,,,,
1/11/2023,131.25,133.509995,130.460007,132.748016,69458900,1.29,1.27,0.02,1.5748,,,,,,
1/10/2023,130.259995,131.259995,128.119995,130.003342,63896200,1.29,1.27,0.02,1.5748,,,,,,
1/9/2023,130.470001,133.410004,129.889999,129.426559,70790800,1.29,1.27,0.02,1.5748,,,,,,
1/6/2023,126.010002,130.289993,124.889999,128.899506,87754700,1.29,1.27,0.02,1.5748,,,,,,
1/5/2023,127.129997,127.769997,124.760002,124.325073,80962700,1.29,1.27,0.02,1.5748,,,,,,
1/4/2023,126.889999,128.660004,125.080002,125.657639,89113600,1.29,1.27,0.02,1.5748,,,,,,
1/3/2023,130.279999,130.899994,124.169998,124.374794,112117500,1.29,1.27,0.02,1.5748,,,,,,
12/30/2022,128.410004,129.949997,127.43,129.207794,77034200,1.29,1.27,0.02,1.5748,,,,,,
12/29/2022,127.989998,130.479996,127.730003,128.889572,75703700,1.29,1.27,0.02,1.5748,,,,,,
12/28/2022,129.669998,131.029999,125.870003,125.339409,85438400,1.29,1.27,0.02,1.5748,,,,,,
12/27/2022,131.380005,131.410004,128.720001,129.307236,69007800,1.29,1.27,0.02,1.5748,,,,,,
12/23/2022,130.919998,132.419998,129.639999,131.12706,63814900,1.29,1.27,0.02,1.5748,,,,,,
12/22/2022,134.350006,134.559998,130.300003,131.494995,77852100,1.29,1.27,0.02,1.5748,,,,,,
12/21/2022,132.979996,136.809998,132.75,134.697113,85928000,1.29,1.27,0.02,1.5748,,,,,,
12/20/2022,131.389999,133.25,129.889999,131.564621,77432800,1.29,1.27,0.02,1.5748,,,,,,
12/19/2022,135.110001,135.199997,131.320007,131.634216,79592600,1.29,1.27,0.02,1.5748,,,,,,
12/16/2022,136.690002,137.649994,133.729996,133.762329,160156900,1.29,1.27,0.02,1.5748,,,,,,
12/15/2022,141.110001,141.800003,136.029999,135.741272,98931900,1.29,1.27,0.02,1.5748,,,,,,
12/14/2022,145.350006,146.660004,141.160004,142.413971,82291200,1.29,1.27,0.02,1.5748,,,,,,
12/13/2022,149.5,149.970001,144.240005,144.661423,93886200,1.29,1.27,0.02,1.5748,,,,,,
12/12/2022,142.699997,144.5,141.059998,143.686859,70462700,1.29,1.27,0.02,1.5748,,,,,,
12/9/2022,142.339996,145.570007,140.899994,141.369812,76097000,1.29,1.27,0.02,1.5748,,,,,,
12/8/2022,142.360001,143.520004,141.100006,141.857086,62128300,1.29,1.27,0.02,1.5748,,,,,,
12/7/2022,142.190002,143.369995,140,140.156586,69721100,1.29,1.27,0.02,1.5748,,,,,,
12/6/2022,147.070007,147.300003,141.919998,142.115646,64727200,1.29,1.27,0.02,1.5748,,,,,,
12/5/2022,147.770004,150.919998,145.770004,145.814972,68826400,1.29,1.27,0.02,1.5748,,,,,,
12/2/2022,145.960007,148,145.649994,146.988403,65447400,1.29,1.27,0.02,1.5748,,,,,,
12/1/2022,148.210007,149.130005,146.610001,147.485626,71250400,1.29,1.27,0.02,1.5748,,,,,,
11/30/2022,141.399994,148.720001,140.550003,147.207184,111380900,1.29,1.27,0.02,1.5748,,,,,,
11/29/2022,144.289993,144.809998,140.350006,140.385315,83763800,1.29,1.27,0.02,1.5748,,,,,,
11/28/2022,145.139999,146.639999,143.380005,143.41835,69246000,1.29,1.27,0.02,1.5748,,,,,,
11/25/2022,148.309998,148.880005,147.119995,147.286728,35195900,1.29,1.27,0.02,1.5748,,,,,,
11/23/2022,149.449997,151.830002,149.339996,150.230316,58301400,1.29,1.27,0.02,1.5748,,,,,,
11/22/2022,148.130005,150.419998,146.929993,149.345215,51804100,1.29,1.27,0.02,1.5748,,,,,,
11/21/2022,150.160004,150.369995,147.720001,147.187286,58724100,1.29,1.27,0.02,1.5748,,,,,,
11/18/2022,152.309998,152.699997,149.970001,150.449066,74829600,1.29,1.27,0.02,1.5748,,,,,,
11/17/2022,146.429993,151.479996,146.149994,149.882217,80389400,1.29,1.27,0.02,1.5748,,,,,,
11/16/2022,149.130005,149.869995,147.289993,147.962952,64218300,1.29,1.27,0.02,1.5748,,,,,,
11/15/2022,152.220001,153.589996,148.559998,149.206009,89868300,1.29,1.27,0.02,1.5748,,,,,,
11/14/2022,148.970001,150.279999,147.429993,147.45578,73374100,1.29,1.27,0.02,1.5748,,,,,,
11/11/2022,145.820007,150.009995,144.369995,148.867889,93979700,1.29,1.27,0.02,1.5748,,,,,,
11/10/2022,141.240005,146.869995,139.5,146.053619,118854000,1.29,1.27,0.02,1.5748,,,,,,
11/9/2022,138.5,138.550003,134.589996,134.120331,74917800,1.29,1.27,0.02,1.5748,,,,,,
11/8/2022,140.410004,141.429993,137.490005,138.724594,89908500,1.29,1.27,0.02,1.5748,,,,,,
11/7/2022,137.110001,139.149994,135.669998,138.147812,83374600,1.29,1.27,0.02,1.5748,,,,,,
11/4/2022,142.089996,142.669998,134.380005,137.610825,140814800,1.29,1.27,0.02,1.5748,,,,,,
11/3/2022,142.059998,142.800003,138.75,137.879318,97918500,1.29,1.27,0.02,1.5748,,,,,,
11/2/2022,148.949997,152.169998,145,143.985016,93604600,1.29,1.27,0.02,1.5748,,,,,,
11/1/2022,155.080002,155.449997,149.130005,149.564514,80379300,1.29,1.27,0.02,1.5748,,,,,,
10/31/2022,153.160004,154.240005,151.919998,152.235123,97943200,1.29,1.27,0.02,1.5748,,,,,,
10/28/2022,148.199997,157.5,147.820007,154.617844,164762400,1.29,1.27,0.02,1.5748,,,,,,
10/27/2022,148.070007,149.050003,144.130005,143.756638,109180200,1.29,1.27,0.02,1.5748,,,,,,
10/26/2022,150.960007,151.990005,148.039993,148.27388,88194300,1.2,1.16,0.04,3.4483,,,,,,
10/25/2022,150.089996,152.490005,149.360001,151.242325,74732300,1.2,1.16,0.04,3.4483,,,,,,
10/24/2022,147.190002,150.229996,146,148.373138,75981900,1.2,1.16,0.04,3.4483,,,,,,
10/21/2022,142.869995,147.850006,142.649994,146.208862,86548600,1.2,1.16,0.04,3.4483,,,,,,
10/20/2022,143.020004,145.889999,142.649994,142.356812,64522000,1.2,1.16,0.04,3.4483,,,,,,
10/19/2022,141.690002,144.949997,141.5,142.823425,61758300,1.2,1.16,0.04,3.4483,,,,,,
10/18/2022,145.490005,146.699997,140.610001,142.714233,99136600,1.2,1.16,0.04,3.4483,,,,,,
10/17/2022,141.070007,142.899994,140.270004,141.383896,85250900,1.2,1.16,0.04,3.4483,,,,,,
10/14/2022,144.309998,144.520004,138.190002,137.382919,88598000,1.2,1.16,0.04,3.4483,,,,,,
10/13/2022,134.990005,143.589996,134.369995,141.959702,113224000,1.2,1.16,0.04,3.4483,,,,,,
10/12/2022,139.130005,140.360001,138.160004,137.343201,70433700,1.2,1.16,0.04,3.4483,,,,,,
10/11/2022,139.899994,141.350006,138.220001,137.978577,77033700,1.2,1.16,0.04,3.4483,,,,,,
10/10/2022,140.419998,141.889999,138.570007,139.408218,74899000,1.2,1.16,0.04,3.4483,,,,,,
10/7/2022,142.539993,143.100006,139.449997,139.080597,85925600,1.2,1.16,0.04,3.4483,,,,,,
10/6/2022,145.809998,147.539993,145.220001,144.382111,68402200,1.2,1.16,0.04,3.4483,,,,,,
10/5/2022,144.070007,147.380005,143.009995,145.345123,79471000,1.2,1.16,0.04,3.4483,,,,,,
10/4/2022,145.029999,146.220001,144.259995,145.047302,87830100,1.2,1.16,0.04,3.4483,,,,,,
10/3/2022,138.210007,143.070007,137.690002,141.423599,114311700,1.2,1.16,0.04,3.4483,,,,,,
9/30/2022,141.279999,143.100006,138,137.204208,124925300,1.2,1.16,0.04,3.4483,,,,,,
9/29/2022,146.100006,146.720001,140.679993,141.453384,128138200,1.2,1.16,0.04,3.4483,,,,,,
9/28/2022,147.639999,150.639999,144.839996,148.760361,146691400,1.2,1.16,0.04,3.4483,,,,,,
9/27/2022,152.740005,154.720001,149.949997,150.666504,84442700,1.2,1.16,0.04,3.4483,,,,,,
9/26/2022,149.660004,153.770004,149.639999,149.683655,93339400,1.2,1.16,0.04,3.4483,,,,,,
9/23/2022,151.190002,151.470001,148.559998,149.346085,96029900,1.2,1.16,0.04,3.4483,,,,,,
9/22/2022,152.380005,154.470001,150.910004,151.639481,86652500,1.2,1.16,0.04,3.4483,,,,,,
9/21/2022,157.339996,158.740005,153.600006,152.612381,101696800,1.2,1.16,0.04,3.4483,,,,,,
9/20/2022,153.399994,158.080002,153.080002,155.769485,107689800,1.2,1.16,0.04,3.4483,,,,,,
9/19/2022,149.309998,154.559998,149.100006,153.366928,81474200,1.2,1.16,0.04,3.4483,,,,,,
9/16/2022,151.210007,151.350006,148.369995,149.614151,162278800,1.2,1.16,0.04,3.4483,,,,,,
9/15/2022,154.649994,155.240005,151.380005,151.27211,90481100,1.2,1.16,0.04,3.4483,,,,,,
9/14/2022,154.789993,157.100006,153.610001,154.190933,87965400,1.2,1.16,0.04,3.4483,,,,,,
9/13/2022,159.899994,160.539993,153.369995,152.731522,122656600,1.2,1.16,0.04,3.4483,,,,,,
9/12/2022,159.589996,164.259995,159.300003,162.252426,104956000,1.2,1.16,0.04,3.4483,,,,,,
9/9/2022,155.470001,157.820007,154.75,156.236099,68028800,1.2,1.16,0.04,3.4483,,,,,,
9/8/2022,154.639999,156.360001,152.679993,153.347061,84923800,1.2,1.16,0.04,3.4483,,,,,,
9/7/2022,154.820007,156.669998,153.610001,154.836258,87449600,1.2,1.16,0.04,3.4483,,,,,,
9/6/2022,156.470001,157.089996,153.690002,153.41655,73714800,1.2,1.16,0.04,3.4483,,,,,,
9/2/2022,159.75,160.360001,154.970001,154.687347,76957800,1.2,1.16,0.04,3.4483,,,,,,
9/1/2022,156.639999,158.419998,154.669998,156.821854,74229900,1.2,1.16,0.04,3.4483,,,,,,
8/31/2022,160.309998,160.580002,157.139999,156.087158,87991100,1.2,1.16,0.04,3.4483,,,,,,
8/30/2022,162.130005,162.559998,157.720001,157.765015,77906200,1.2,1.16,0.04,3.4483,,,,,,
8/29/2022,161.149994,162.899994,159.820007,160.217209,73314000,1.2,1.16,0.04,3.4483,,,,,,
8/26/2022,170.570007,171.050003,163.559998,162.441055,78961000,1.2,1.16,0.04,3.4483,,,,,,
8/25/2022,168.779999,170.139999,168.350006,168.804886,51218200,1.2,1.16,0.04,3.4483,,,,,,
8/24/2022,167.320007,168.110001,166.25,166.322876,53841500,1.2,1.16,0.04,3.4483,,,,,,
8/23/2022,167.080002,168.710007,166.649994,166.025055,54147100,1.2,1.16,0.04,3.4483,,,,,,
8/22/2022,169.690002,169.860001,167.139999,166.36261,69026800,1.2,1.16,0.04,3.4483,,,,,,
8/19/2022,173.029999,173.740005,171.309998,170.284134,70346300,1.2,1.16,0.04,3.4483,,,,,,
8/18/2022,173.75,174.899994,173.119995,172.895203,62290100,1.2,1.16,0.04,3.4483,,,,,,
8/17/2022,172.770004,176.149994,172.570007,173.292313,79542000,1.2,1.16,0.04,3.4483,,,,,,
8/16/2022,172.779999,173.710007,171.660004,171.783249,56377100,1.2,1.16,0.04,3.4483,,,,,,
8/15/2022,171.520004,173.389999,171.350006,171.942093,54091700,1.2,1.16,0.04,3.4483,,,,,,
8/12/2022,169.820007,172.169998,169.399994,170.85994,68039400,1.2,1.16,0.04,3.4483,,,,,,
8/11/2022,170.059998,170.990005,168.190002,167.275986,57149200,1.2,1.16,0.04,3.4483,,,,,,
8/10/2022,167.679993,169.339996,166.899994,168.020569,70170500,1.2,1.16,0.04,3.4483,,,,,,
8/9/2022,164.020004,165.820007,163.25,163.73172,63135500,1.2,1.16,0.04,3.4483,,,,,,
8/8/2022,166.369995,167.809998,164.199997,163.682053,60276900,1.2,1.16,0.04,3.4483,,,,,,
8/5/2022,163.210007,165.850006,163,164.1586,56697000,1.2,1.16,0.04,3.4483,,,,,,
8/4/2022,166.009995,167.190002,164.429993,164.386948,55474100,1.2,1.16,0.04,3.4483,,,,,,
8/3/2022,160.839996,166.589996,160.75,164.704208,82507500,1.2,1.16,0.04,3.4483,,,,,,
8/2/2022,160.100006,162.410004,159.630005,158.636688,59907000,1.2,1.16,0.04,3.4483,,,,,,
8/1/2022,161.009995,163.589996,160.889999,160.123856,67829400,1.2,1.16,0.04,3.4483,,,,,,
7/29/2022,161.240005,163.630005,159.5,161.115265,101786900,1.2,1.16,0.04,3.4483,,,,,,
7/28/2022,156.979996,157.639999,154.410004,155.999557,81378700,1.2,1.16,0.04,3.4483,,,,,,
7/27/2022,152.580002,157.330002,152.160004,155.444336,78620700,1.52,1.52,1.52,1.52,,,,,,
7/26/2022,152.259995,153.089996,150.800003,150.29892,55138700,1.52,1.52,1.52,1.52,,,,,,
7/25/2022,154.009995,155.039993,152.279999,151.637314,53623900,1.52,1.52,1.52,1.52,,,,,,
7/22/2022,155.389999,156.279999,153.410004,152.767532,66675400,1.52,1.52,1.52,1.52,,,,,,
7/21/2022,154.5,155.570007,151.940002,154.016724,65086600,1.52,1.52,1.52,1.52,,,,,,
7/20/2022,151.119995,153.720001,150.369995,151.726547,64823400,1.52,1.52,1.52,1.52,,,,,,
7/19/2022,147.919998,151.229996,146.910004,149.704041,82982400,1.52,1.52,1.52,1.52,,,,,,
7/18/2022,150.740005,151.570007,146.699997,145.807785,81420900,1.52,1.52,1.52,1.52,,,,,,
7/15/2022,149.779999,150.860001,148.199997,148.88118,76259900,1.52,1.52,1.52,1.52,,,,,,
7/14/2022,144.080002,148.949997,143.25,147.19577,78140700,1.52,1.52,1.52,1.52,,,,,,
7/13/2022,142.990005,146.449997,142.119995,144.241333,71185600,1.52,1.52,1.52,1.52,,,,,,
7/12/2022,145.759995,148.449997,145.050003,144.608154,77588800,1.52,1.52,1.52,1.52,,,,,,
7/11/2022,145.669998,146.639999,143.779999,143.626648,63141600,1.52,1.52,1.52,1.52,,,,,,
7/8/2022,145.259995,147.550003,145,145.778015,64547800,1.52,1.52,1.52,1.52,,,,,,
7/7/2022,143.289993,146.550003,143.279999,145.093979,66253700,1.52,1.52,1.52,1.52,,,,,,
7/6/2022,141.350006,144.119995,141.080002,141.69339,74064300,1.52,1.52,1.52,1.52,,,,,,
7/5/2022,137.770004,141.610001,136.929993,140.345062,73353800,1.52,1.52,1.52,1.52,,,,,,
7/1/2022,136.039993,139.039993,135.660004,137.73764,71051600,1.52,1.52,1.52,1.52,,,,,,
6/30/2022,137.25,138.369995,133.770004,135.5466,98964500,1.52,1.52,1.52,1.52,,,,,,
6/29/2022,137.460007,140.669998,136.669998,138.035034,66242400,1.52,1.52,1.52,1.52,,,,,,
6/28/2022,142.130005,143.419998,137.320007,136.260422,67083400,1.52,1.52,1.52,1.52,,,,,,
6/27/2022,142.699997,143.490005,140.970001,140.444214,70207900,1.52,1.52,1.52,1.52,,,,,,
6/24/2022,139.899994,141.910004,139.770004,140.444214,89116800,1.52,1.52,1.52,1.52,,,,,,
6/23/2022,136.820007,138.589996,135.630005,137.083298,72433800,1.52,1.52,1.52,1.52,,,,,,
6/22/2022,134.789993,137.759995,133.910004,134.18837,73409200,1.52,1.52,1.52,1.52,,,,,,
6/21/2022,133.419998,137.059998,133.320007,134.703903,81000500,1.52,1.52,1.52,1.52,,,,,,
6/17/2022,130.070007,133.080002,129.809998,130.430878,134520300,1.52,1.52,1.52,1.52,,,,,,
6/16/2022,132.080002,132.389999,129.039993,128.943756,108123900,1.52,1.52,1.52,1.52,,,,,,
6/15/2022,134.289993,137.339996,132.160004,134.267685,91533000,1.52,1.52,1.52,1.52,,,,,,
6/14/2022,133.130005,133.889999,131.479996,131.62059,84784300,1.52,1.52,1.52,1.52,,,,,,
6/13/2022,132.869995,135.199997,131.440002,130.748138,122207100,1.52,1.52,1.52,1.52,,,,,,
6/10/2022,140.279999,140.759995,137.059998,135.953079,91437900,1.52,1.52,1.52,1.52,,,,,,
6/9/2022,147.080002,147.949997,142.529999,141.415817,69473000,1.52,1.52,1.52,1.52,,,,,,
6/8/2022,148.580002,149.869995,147.460007,146.690155,53950200,1.52,1.52,1.52,1.52,,,,,,
6/7/2022,144.350006,149,144.100006,147.433701,67808200,1.52,1.52,1.52,1.52,,,,,,
6/6/2022,147.029999,148.570007,144.899994,144.885742,71598400,1.52,1.52,1.52,1.52,,,,,,
6/3/2022,146.899994,147.970001,144.460007,144.132294,88570300,1.52,1.52,1.52,1.52,,,,,,
6/2/2022,147.830002,151.270004,146.860001,149.912247,72348100,1.52,1.52,1.52,1.52,,,,,,
6/1/2022,149.899994,151.740005,147.679993,147.433701,74286600,1.52,1.52,1.52,1.52,,,,,,
5/31/2022,149.070007,150.660004,146.839996,147.562592,103718400,1.52,1.52,1.52,1.52,,,,,,
5/27/2022,145.389999,149.679993,145.259995,148.355728,90978500,1.52,1.52,1.52,1.52,,,,,,
5/26/2022,137.389999,144.339996,137.139999,142.546005,90601500,1.52,1.52,1.52,1.52,,,,,,
5/25/2022,138.429993,141.789993,138.339996,139.313995,92482700,1.52,1.52,1.52,1.52,,,,,,
5/24/2022,140.809998,141.970001,137.330002,139.15535,104132700,1.52,1.52,1.52,1.52,,,,,,
5/23/2022,137.789993,143.259995,137.649994,141.88176,117726300,1.52,1.52,1.52,1.52,,,,,,
5/20/2022,139.089996,140.699997,132.610001,136.409164,137426100,1.52,1.52,1.52,1.52,,,,,,
5/19/2022,139.880005,141.660004,136.600006,136.171188,136095600,1.52,1.52,1.52,1.52,,,,,,
5/18/2022,146.850006,147.360001,139.899994,139.61142,109742900,1.52,1.52,1.52,1.52,,,,,,
5/17/2022,148.860001,149.770004,146.679993,147.959152,78336300,1.52,1.52,1.52,1.52,,,,,,
5/16/2022,145.550003,147.520004,144.179993,144.290909,86643800,1.52,1.52,1.52,1.52,,,,,,
5/13/2022,144.589996,148.100006,143.110001,145.847443,113990900,1.52,1.52,1.52,1.52,,,,,,
5/12/2022,142.770004,146.199997,138.800003,141.336472,182602000,1.52,1.52,1.52,1.52,,,,,,
5/11/2022,153.5,155.449997,145.809998,145.242661,142689800,1.52,1.52,1.52,1.52,,,,,,
5/10/2022,155.520004,156.740005,152.929993,153.183929,115366700,1.52,1.52,1.52,1.52,,,,,,
5/9/2022,154.929993,155.830002,151.490005,150.754944,131577900,1.52,1.52,1.52,1.52,,,,,,
5/6/2022,156.009995,159.440002,154.179993,155.93013,116124600,1.52,1.52,1.52,1.52,,,,,,
5/5/2022,163.850006,164.080002,154.949997,155.196518,130525300,1.52,1.52,1.52,1.52,,,,,,
5/4/2022,159.669998,166.479996,159.259995,164.353653,108256500,1.52,1.52,1.52,1.52,,,,,,
5/3/2022,158.149994,160.710007,156.320007,157.879303,88966500,1.52,1.52,1.52,1.52,,,,,,
5/2/2022,156.710007,158.229996,153.270004,156.374557,123055300,1.52,1.52,1.52,1.52,,,,,,
4/29/2022,161.839996,166.199997,157.25,156.067642,131747600,1.52,1.52,1.52,1.52,,,,,,
4/28/2022,159.25,164.520004,158.929993,161.997543,130216800,1.52,1.52,1.52,1.52,,,,,,
4/27/2022,155.910004,159.789993,155.380005,154.99852,88063200,.,1.89,0.21,11.1111,,,,,,
4/26/2022,162.25,162.339996,156.720001,155.226212,95623200,2.1,1.89,0.21,11.1111,,,,,,
4/25/2022,161.119995,163.169998,158.460007,161.245163,96046400,2.1,1.89,0.21,11.1111,,,,,,
4/22/2022,166.460007,167.869995,161.5,160.166092,84882400,2.1,1.89,0.21,11.1111,,,,,,
4/21/2022,168.910004,171.529999,165.910004,164.749664,87227800,2.1,1.89,0.21,11.1111,,,,,,
4/20/2022,168.759995,168.880005,166.100006,165.551498,67929800,2.1,1.89,0.21,11.1111,,,,,,
4/19/2022,165.020004,167.820007,163.910004,165.719818,67723800,2.1,1.89,0.21,11.1111,,,,,,
4/18/2022,163.919998,166.600006,163.570007,163.413193,69023900,2.1,1.89,0.21,11.1111,,,,,,
4/14/2022,170.619995,171.270004,165.039993,163.630997,75329400,2.1,1.89,0.21,11.1111,,,,,,
4/13/2022,167.389999,171.039993,166.770004,168.689667,70618900,2.1,1.89,0.21,11.1111,,,,,,
4/12/2022,168.020004,169.869995,166.639999,165.977203,79265200,2.1,1.89,0.21,11.1111,,,,,,
4/11/2022,168.710007,169.029999,165.5,164.086349,72246700,2.1,1.89,0.21,11.1111,,,,,,
4/8/2022,171.779999,171.779999,169.199997,168.382813,76575500,2.1,1.89,0.21,11.1111,,,,,,
4/7/2022,171.160004,173.360001,169.850006,170.412216,77594700,2.1,1.89,0.21,11.1111,,,,,,
4/6/2022,172.360001,173.630005,170.130005,170.105347,89058800,2.1,1.89,0.21,11.1111,,,,,,
4/5/2022,177.5,178.300003,174.419998,173.302917,73401800,2.1,1.89,0.21,11.1111,,,,,,
4/4/2022,174.570007,178.490005,174.440002,176.648987,76468400,2.1,1.89,0.21,11.1111,,,,,,
4/1/2022,174.029999,174.880005,171.940002,172.56044,78751300,2.1,1.89,0.21,11.1111,,,,,,
3/31/2022,177.839996,178.029999,174.399994,172.857452,103049300,2.1,1.89,0.21,11.1111,,,,,,
3/30/2022,178.550003,179.610001,176.699997,175.985733,92633200,2.1,1.89,0.21,11.1111,,,,,,
3/29/2022,176.690002,179.009995,176.339996,177.163773,100589400,2.1,1.89,0.21,11.1111,,,,,,
3/28/2022,172.169998,175.729996,172,173.837494,90371900,2.1,1.89,0.21,11.1111,,,,,,
3/25/2022,173.880005,175.279999,172.75,172.966339,80546200,2.1,1.89,0.21,11.1111,,,,,,
3/24/2022,171.059998,174.139999,170.210007,172.322845,90131400,2.1,1.89,0.21,11.1111,,,,,,
3/23/2022,167.990005,172.639999,167.649994,168.501617,98062700,2.1,1.89,0.21,11.1111,,,,,,
3/22/2022,165.509995,169.419998,164.910004,167.125565,81532000,2.1,1.89,0.21,11.1111,,,,,,
3/21/2022,163.509995,166.350006,163.009995,163.720108,95811400,2.1,1.89,0.21,11.1111,,,,,,
3/18/2022,160.509995,164.479996,159.759995,162.334137,123511700,2.1,1.89,0.21,11.1111,,,,,,
3/17/2022,158.610001,161,157.630005,159.007874,75615400,2.1,1.89,0.21,11.1111,,,,,,
3/16/2022,157.050003,160,154.460007,157.988205,102300200,2.1,1.89,0.21,11.1111,,,,,,
3/15/2022,150.899994,155.570007,150.380005,153.533356,92964300,2.1,1.89,0.21,11.1111,,,,,,
3/14/2022,151.449997,154.119995,150.100006,149.108231,108732100,2.1,1.89,0.21,11.1111,,,,,,
3/11/2022,158.929993,159.279999,154.5,153.176971,96970100,2.1,1.89,0.21,11.1111,,,,,,
3/10/2022,160.199997,160.389999,155.979996,156.92894,105342000,2.1,1.89,0.21,11.1111,,,,,,
3/9/2022,161.479996,163.410004,159.410004,161.314468,91454900,2.1,1.89,0.21,11.1111,,,,,,
3/8/2022,158.820007,162.880005,155.800003,155.859772,131148300,2.1,1.89,0.21,11.1111,,,,,,
3/7/2022,163.360001,165.020004,159.039993,157.701111,96418800,2.1,1.89,0.21,11.1111,,,,,,
3/4/2022,164.490005,165.550003,162.100006,161.532272,83737200,2.1,1.89,0.21,11.1111,,,,,,
3/3/2022,168.470001,168.910004,165.550003,164.561539,76678400,2.1,1.89,0.21,11.1111,,,,,,
3/2/2022,164.389999,167.360001,162.949997,164.888245,79724800,2.1,1.89,0.21,11.1111,,,,,,
3/1/2022,164.699997,166.600006,161.970001,161.561966,83474400,2.1,1.89,0.21,11.1111,,,,,,
2/28/2022,163.059998,165.419998,162.429993,163.462692,95056600,2.1,1.89,0.21,11.1111,,,,,,
2/25/2022,163.839996,165.119995,160.869995,163.195389,91974200,2.1,1.89,0.21,11.1111,,,,,,
2/24/2022,152.580002,162.850006,152,161.106613,141147500,2.1,1.89,0.21,11.1111,,,,,,
2/23/2022,165.539993,166.149994,159.75,158.463394,90009200,2.1,1.89,0.21,11.1111,,,,,,
2/22/2022,164.979996,166.690002,162.149994,162.670731,91162800,2.1,1.89,0.21,11.1111,,,,,,
2/18/2022,169.820007,170.539993,166.190002,165.620804,82772700,2.1,1.89,0.21,11.1111,,,,,,
2/17/2022,171.029999,171.910004,168.470001,167.184952,69589300,2.1,1.89,0.21,11.1111,,,,,,
2/16/2022,171.850006,173.339996,170.050003,170.818115,61177400,2.1,1.89,0.21,11.1111,,,,,,
2/15/2022,170.970001,172.949997,170.25,171.05571,62527400,2.1,1.89,0.21,11.1111,,,,,,
2/14/2022,167.369995,169.580002,166.559998,167.184952,86185500,2.1,1.89,0.21,11.1111,,,,,,
2/11/2022,172.330002,173.080002,168.039993,166.947372,98670700,2.1,1.89,0.21,11.1111,,,,,,
2/10/2022,174.139999,175.479996,171.550003,170.392426,90865900,2.1,1.89,0.21,11.1111,,,,,,
2/9/2022,176.050003,176.649994,174.899994,174.510681,71285000,2.1,1.89,0.21,11.1111,,,,,,
2/8/2022,171.729996,175.350006,171.429993,173.075241,74829200,2.1,1.89,0.21,11.1111,,,,,,
